Date,Flow,Temperature,DO
5/8/2017,3940,14,8.1
5/9/2017,3920,14,9.8
5/10/2017,3830,14,11
5/11/2017,3720,14,11.1
5/12/2017,3750,14,11
5/13/2017,3950,14.5,11.025
5/14/2017,4170,15,10.7
5/15/2017,4220,15,11
5/16/2017,4110,15.7,9.8
5/17/2017,3860,16,10
5/18/2017,3670,16,9.7
5/19/2017,3560,16,9.4
5/20/2017,3530,16,9.475
5/21/2017,3530,16,10.2
5/22/2017,3460,16,10.1
5/23/2017,3360,17.5,10.5
5/24/2017,3280,18,10.2
5/25/2017,3200,18,11.2
5/26/2017,3080,19,11.7
5/27/2017,2950,19.4,11.575
5/28/2017,2870,19.5,12.75
5/29/2017,2870,19.5,12.7
5/30/2017,2880,19.75,12.9
5/31/2017,2830,20,13.3
6/1/2017,2770,20.2,12.4
6/2/2017,2710,20,12.4
6/3/2017,2630,21,12.4
6/4/2017,2600,21.5,10.3
6/5/2017,2760,23,10.4
6/6/2017,2810,23,10
6/7/2017,2850,23,9.1
6/8/2017,2840,23,8.4
6/9/2017,2810,23,8.5
6/10/2017,2710,23,8.475
6/11/2017,2700,23,9.125
6/12/2017,2750,23,8.9
6/13/2017,2700,23.5,9.8
6/14/2017,2600,23.5,10
6/15/2017,2530,23.5,9.8
6/16/2017,2470,24,10.9
6/17/2017,2420,23,10.625
6/18/2017,2430,22,9.125
6/19/2017,2410,21.5,9
6/20/2017,2400,22.3,9.5
6/21/2017,2340,23,9.6
6/22/2017,2280,23,9.6
6/23/2017,2220,23,10
6/24/2017,2190,23,9.9
6/25/2017,2200,24,8.65
6/26/2017,2200,24.5,8.8
6/27/2017,2180,24.5,8.2
6/28/2017,2140,25.2,7.8
6/29/2017,2140,25.5,7.5
6/30/2017,2180,25,7.3
7/1/2017,2260,25.5,7.35
7/2/2017,2320,25,6.875
7/3/2017,2300,25.5,6.8
7/4/2017,2280,24,7.1
7/5/2017,2280,25,7.5
7/6/2017,2320,25,7.6
7/7/2017,2320,24.8,8.1
7/8/2017,2310,25,7.975
7/9/2017,2310,25.3,7.85
7/10/2017,2320,25.5,7.8
7/11/2017,2280,25.5,8
7/12/2017,2160,25.5,8.1
7/13/2017,2090,26,8.2
7/14/2017,2060,26,8.2
7/15/2017,2150,25,8.2
7/16/2017,2290,25,8.85
7/17/2017,2460,25,8.7
7/18/2017,2440,25,9.3
7/19/2017,2390,25.2,10.7
7/20/2017,2390,25,11.2
7/21/2017,2410,25,11.2
7/22/2017,2380,25,11.2
7/23/2017,2320,25,9.6
7/24/2017,2270,25,9.8
7/25/2017,2250,25,9
7/26/2017,2270,25,8.8
7/27/2017,2290,25,9
7/28/2017,2430,25,9.3
7/29/2017,2700,25,9.225
7/30/2017,3020,25,8.125
7/31/2017,3410,25,8.2
8/1/2017,3660,24,7.9
8/2/2017,3760,25,7.8
8/3/2017,3660,25,7.3
8/4/2017,3450,25,7.6
8/5/2017,3190,25,7.525
8/6/2017,2960,25,8.275
8/7/2017,2810,25,8.4
8/8/2017,2720,25,7.9
8/9/2017,2710,24.5,8.1
8/10/2017,2770,24.5,7.9
8/11/2017,3060,24,7.9
8/12/2017,3320,25,7.9
8/13/2017,3300,23,7.9
8/14/2017,3230,24,7
8/15/2017,3210,24,6.9
8/16/2017,3300,24,7.2
8/17/2017,3340,24,7.5
8/18/2017,3280,23.7,7
8/19/2017,3150,23.7,7.125
8/20/2017,3000,23.5,8.125
8/21/2017,2890,23.5,8.3
8/22/2017,2830,22.5,7.6
8/23/2017,2850,22.5,7.3
8/24/2017,3060,22.5,8.6
8/25/2017,3350,21.8,7.6
8/26/2017,3300,21.8,7.85
8/27/2017,3090,22,7.9
8/28/2017,2860,22,7.8
8/29/2017,2710,22,8.2
8/30/2017,2600,22,8.4
8/31/2017,2500,22,8.1
9/1/2017,2410,22.3,7.9
9/2/2017,2420,22.5,7.95
9/3/2017,2390,22.5,7.925
9/4/2017,2400,22.5,7.8
9/5/2017,2480,21.3,8.3
9/6/2017,2620,21.3,8.6
9/7/2017,2970,21.5,8.4
9/8/2017,3440,20.2,7.9
9/9/2017,3760,20.5,8.025
9/10/2017,3870,20.7,8
9/11/2017,3800,19,8
9/12/2017,3640,19,8
9/13/2017,3400,19,8.3
9/14/2017,3190,19,8.2
9/15/2017,3000,19,8.3
9/16/2017,2970,19,8.275
9/17/2017,3020,18.5,8.3
9/18/2017,2970,18.5,8.2
9/19/2017,2910,18,8.6
9/20/2017,2890,18,8.2
9/21/2017,2960,17.5,8.9
9/22/2017,3040,16.3,8.6
9/23/2017,3290,16,8.675
9/24/2017,3710,16,8.575
9/25/2017,4090,16,8.6
9/26/2017,4250,15,8.5
9/27/2017,4120,15,8.7
9/28/2017,3830,15,9
9/29/2017,3590,15,9.1
9/30/2017,3340,15,9.075
10/1/2017,3170,13,9.175
10/2/2017,2970,12,9.1
10/3/2017,2790,12,9.4
10/4/2017,2650,12,9.3
10/5/2017,2570,13.5,9.4
10/6/2017,2550,13,9.2
10/7/2017,2550,13,9.25
10/8/2017,2600,13,9.35
10/9/2017,2660,13,9.3
10/10/2017,2730,13,9.5
10/11/2017,2710,13,9.4
10/12/2017,2720,13,9.7
10/13/2017,2810,13,9.5
10/14/2017,2880,13,9.55
10/15/2017,2900,13.5,9.325
10/16/2017,2820,13.5,9.4
10/17/2017,2700,13.5,9.1
10/18/2017,2590,13.5,9.4
10/19/2017,2500,13.5,9.5
10/20/2017,2380,13.5,9.6
10/21/2017,2280,13.5,9.575
10/22/2017,2240,13.5,9.5
10/23/2017,2250,13,9.5
10/24/2017,2240,13,9.5
10/25/2017,2230,12,9.4
10/26/2017,2270,12,9.8
10/27/2017,2260,12,9.6
10/28/2017,2240,12,9.65
10/29/2017,2320,12,9.675
10/30/2017,2360,11,9.6
10/31/2017,2420,11,9.9
11/1/2017,2500,11,10.2
11/2/2017,2700,11,10.4
11/3/2017,3010,11,10.2
11/4/2017,3110,10,10.25
11/5/2017,3140,10,10.275
11/6/2017,3080,10,10.2
11/7/2017,2950,10,10.5
11/8/2017,2830,10,10.2
11/9/2017,2740,10,10.6
11/10/2017,2750,10,10.6
11/11/2017,2810,10,10.6
11/12/2017,2950,10,10.425
11/13/2017,3000,10,10.4
11/14/2017,2870,9,10.5
11/15/2017,2770,9,10.3
11/16/2017,2870,9,10.6
11/17/2017,3120,9,10.4
11/18/2017,3340,8.4,10.45
11/19/2017,3420,8.4,11.025
11/20/2017,3360,8,11
11/21/2017,3290,8,11.1
11/22/2017,3120,8,11.2
11/23/2017,2990,8,11.2
11/24/2017,2840,8,11.3
11/25/2017,2770,8,11.275
11/26/2017,2850,8,10.925
11/27/2017,2950,7,10.9
11/28/2017,2980,7,11
11/29/2017,2960,6,11.4
11/30/2017,2980,6,11.3
12/1/2017,2870,6,11.1
12/2/2017,2780,6,11.15
12/3/2017,2790,5.4,11.575
12/4/2017,2820,5.4,11.6
12/5/2017,2780,5,11.5
12/6/2017,2720,4.4,11.7
12/7/2017,2650,4.4,12
12/8/2017,2560,4.4,11.8
12/9/2017,2470,4.4,11.85
12/10/2017,2460,4.4,11.925
12/11/2017,2520,4.2,11.9
12/12/2017,2520,4.2,12
12/13/2017,2460,4.2,11.9
12/14/2017,2470,4,11.9
12/15/2017,2590,4,12
12/16/2017,2920,4,12
12/17/2017,3220,4,11.75
12/18/2017,3410,4,11.5
12/19/2017,3530,4,11.9
12/20/2017,3430,4,11.9
12/21/2017,3350,3.8,11.9
12/22/2017,3160,3.8,12.1
12/23/2017,2940,3.6,12.05
12/24/2017,2870,3.6,12.125
12/25/2017,2750,3.6,12
12/26/2017,2780,3.6,12.5
12/27/2017,2910,3.4,12.3
12/28/2017,3010,3.4,12.1
12/29/2017,2960,3.4,12.2
12/30/2017,2920,3.4,12.175
12/31/2017,2950,3.4,12.2
1/1/2018,2970,3,12.2
1/2/2018,2970,3.5,12.2
1/3/2018,2910,3.6,12
1/4/2018,3060,3.8,12.1
1/5/2018,3370,4,12.2
1/6/2018,3560,4.2,12.2
1/7/2018,3670,4.2,12.2
1/8/2018,3840,4.4,11.7
1/9/2018,4130,5,11.7
1/10/2018,4460,5.2,12.2
1/11/2018,4530,5.6,11.7
1/12/2018,4690,6,11.9
1/13/2018,4820,6.2,11.9
1/14/2018,4850,6.4,11.9
1/15/2018,4790,6.6,11.8
1/16/2018,4720,7,11.8
1/17/2018,4520,6.5,11.9
1/18/2018,4290,6,11.7
1/19/2018,3960,5.4,11.9
1/20/2018,3780,5,11.85
1/21/2018,3620,4.5,11.825
1/22/2018,3610,4,11.8
1/23/2018,3780,3.8,11.9
1/24/2018,3930,3.5,12.3
1/25/2018,4020,3.5,12.3
1/26/2018,4070,3.7,12.5
1/27/2018,4080,3.7,12.45
1/28/2018,4140,3.7,12.725
1/29/2018,4200,3.7,12.8
1/30/2018,4210,3.8,12.5
1/31/2018,4240,3.8,12.6
2/1/2018,4200,3.8,12.4
2/2/2018,4050,3.8,12.7
2/3/2018,3970,3.5,12.625
2/4/2018,3900,3,11.975
2/5/2018,3810,3.5,11.9
2/6/2018,3780,3.5,12.2
2/7/2018,3830,3.8,11.8
2/8/2018,3620,4.8,12.1
2/9/2018,3510,4.8,12.3
2/10/2018,3410,4.8,12.25
2/11/2018,3320,4.6,12.175
2/12/2018,3270,4.5,12.2
2/13/2018,3170,4.5,12.1
2/14/2018,3090,4.5,12.4
2/15/2018,2950,4.3,12.4
2/16/2018,2920,4.5,12.4
2/17/2018,2860,4.8,12.4
2/18/2018,2870,4.5,12.375
2/19/2018,2850,4.5,12.4
2/20/2018,2900,4,12.3
2/21/2018,2900,4,12.4
2/22/2018,2940,4,12.5
2/23/2018,2990,4,12.7
2/24/2018,2990,3.8,12.65
2/25/2018,2980,3,12.875
2/26/2018,2970,2.6,12.8
2/27/2018,2920,2,13.1
2/28/2018,2740,2,13.1
3/1/2018,2680,3,13.1
3/2/2018,2610,2,13.1
3/3/2018,2530,2,13.5
3/4/2018,2430,2,13.5
3/5/2018,2390,2,13.5
3/6/2018,2380,2,13.5
3/7/2018,2290,2,13.4
3/8/2018,2320,2,13.6
3/9/2018,2360,2,13.5
3/10/2018,2450,2,13.525
3/11/2018,2670,2,12.8
3/12/2018,2820,3.7,12.8
3/13/2018,2930,4.2,12.8
3/14/2018,3080,4.5,12.3
3/15/2018,3170,4.5,12.3
3/16/2018,3370,4.6,12.2
3/17/2018,3570,4.6,12.225
3/18/2018,3670,4.2,11.65
3/19/2018,3710,4,11.7
3/20/2018,3750,3.7,11.5
3/21/2018,3870,3.7,11.4
3/22/2018,3890,4.4,11.6
3/23/2018,3870,4.5,12.1
3/24/2018,3770,4.5,11.975
3/25/2018,3660,4,12.4
3/26/2018,3510,4,12.4
3/27/2018,3250,5.5,12.4
3/28/2018,3070,5.5,12.3
3/29/2018,2940,5.5,12.5
3/30/2018,2840,6,12.6
3/31/2018,2780,6,12.575
4/1/2018,2720,7,12.475
4/2/2018,2830,7,12.4
4/3/2018,3100,8,12.7
4/4/2018,3310,8,12.5
4/5/2018,3440,9,12.1
4/6/2018,3460,9.2,12.1
4/7/2018,3490,9.3,12.1
4/8/2018,3520,9.6,12.1
4/9/2018,3590,11,11.8
4/10/2018,3580,11,11.5
4/11/2018,3520,12,12.3
4/12/2018,3500,12,11.5
4/13/2018,3500,12,11.1
4/14/2018,3520,12,11.2
4/15/2018,3590,12,10.45
4/16/2018,3720,13,10.5
4/17/2018,3710,14,10.3
4/18/2018,3690,14,10.1
4/19/2018,3680,14,10.1
4/20/2018,3680,14,10.2
4/21/2018,3760,14,10.175
4/22/2018,3760,14.5,11
4/23/2018,3730,16,10.9
4/24/2018,3670,16,11.3
4/25/2018,3620,16,11.3
4/26/2018,3660,16,11.4
4/27/2018,3680,16,11.3
4/28/2018,3820,16.5,11.325
4/29/2018,3900,17,9.7
4/30/2018,4010,17,9.7
5/1/2018,4010,18,9.7
5/2/2018,3970,18,9.7
5/3/2018,3830,18.2,9.7
5/4/2018,3690,18.2,9.6
5/5/2018,3620,18.4,9.625
5/6/2018,3500,18.6,10.45
5/7/2018,3420,18.5,10.4
5/8/2018,3410,18.5,10.6
5/9/2018,3450,18.5,10.8
5/10/2018,3470,18.5,10.6
5/11/2018,3460,18.5,10.2
5/12/2018,3400,18.5,10.3
5/13/2018,3320,18.5,9.925
5/14/2018,3290,18.5,10
5/15/2018,3220,19,9.7
5/16/2018,3140,19,9.6
5/17/2018,3070,19,10
5/18/2018,3060,19,10.5
5/19/2018,3190,19,10.375
5/20/2018,3490,19.5,9.975
5/21/2018,3710,19.5,10
5/22/2018,3760,19.5,9.9
5/23/2018,3650,19.5,9.8
5/24/2018,3520,19.5,9.5
5/25/2018,3340,19.5,9.4
5/26/2018,3150,19.5,9.425
5/27/2018,3010,20.2,9.2
5/28/2018,2970,21.4,9.1
5/29/2018,2990,21.1,9.5
5/30/2018,3040,21.2,9.4
5/31/2018,3090,21.2,9.5
6/1/2018,3070,22,10.1
6/2/2018,3040,22,9.95
6/3/2018,3060,22.2,9.35
6/4/2018,3080,22.3,9.5
6/5/2018,3110,22.5,8.9
6/6/2018,3130,22.5,8.5
6/7/2018,3140,22.5,8.6
6/8/2018,3100,22.8,8.7
6/9/2018,3070,22.8,8.675
6/10/2018,3030,22.8,8.68125
6/11/2018,2980,23,8.375
6/12/2018,2990,23,8.3
6/13/2018,3020,23,8.6
6/14/2018,2990,23,8
6/15/2018,2920,23,8.2
6/16/2018,2890,23,8.15
6/17/2018,3010,23,7.3
6/18/2018,3400,23,7.4
6/19/2018,3730,23,7
6/20/2018,3690,22.8,6.9
6/21/2018,3460,22.8,7.1
6/22/2018,3130,23,7.3
6/23/2018,2880,22,7.25
6/24/2018,2710,22,7.425
6/25/2018,2570,22,7.3
6/26/2018,2490,22,7.8
6/27/2018,2510,22,7.8
6/28/2018,2450,22,7.5
6/29/2018,2430,22,7.9
6/30/2018,2390,22,7.8
7/1/2018,2350,22,8.525
7/2/2018,2500,22,8.4
7/3/2018,2900,22.2,8.9
7/4/2018,3190,22.3,8.9
7/5/2018,3100,22.5,7.8
7/6/2018,2890,22.5,7.9
7/7/2018,2610,22.3,7.875
7/8/2018,2390,22,8.3
7/9/2018,2320,22,8.1
7/10/2018,2340,22.2,8.9
7/11/2018,2500,22.2,8.2
7/12/2018,2580,22.2,9.8
7/13/2018,2500,22.2,9.3
7/14/2018,2410,23.2,9.425
7/15/2018,2390,23.5,9.6
7/16/2018,2320,23,9.5
7/17/2018,2270,23,9.9
7/18/2018,2160,23,9
7/19/2018,2100,23,8.8
7/20/2018,1990,23,9
7/21/2018,1940,23.3,8.95
7/22/2018,1930,23.3,8.575
7/23/2018,1930,23.5,8.7
7/24/2018,1900,23.8,8.2
7/25/2018,1890,24,8.2
7/26/2018,1900,24.5,8.3
7/27/2018,1960,25,8.5
7/28/2018,2010,25.4,8.45
7/29/2018,2040,26,7.75
7/30/2018,2020,26.4,7.9
7/31/2018,1950,27,7.3
8/1/2018,1890,27.2,7
8/2/2018,1850,27.4,6.3
8/3/2018,1820,27.6,6.1
8/4/2018,1740,28,6.15
8/5/2018,1670,28.2,6.525
8/6/2018,1660,28,6.6
8/7/2018,1620,28,6.3
8/8/2018,1640,28,6
8/9/2018,1660,28,6.2
8/10/2018,1680,28,6.3
8/11/2018,1650,28,6.275
8/12/2018,1650,28,6.7
8/13/2018,1660,28,6.6
8/14/2018,1650,28,7
8/15/2018,1700,27.5,7.3
8/16/2018,1700,27.4,7.5
8/17/2018,1670,27.5,6.9
8/18/2018,1630,27.4,7.05
8/19/2018,1650,27,7.125
8/20/2018,1680,26,7.1
8/21/2018,1660,26,7.2
8/22/2018,1630,26,7
8/23/2018,1600,27,7
8/24/2018,1550,27,6.8
8/25/2018,1520,27,6.85
8/26/2018,1500,27,6.7
8/27/2018,1550,25.5,6.8
8/28/2018,1670,25.5,6.4
8/29/2018,1730,25.5,6.4
8/30/2018,1850,25.5,6.9
8/31/2018,1940,25,7.8
9/1/2018,1990,24,7.575
9/2/2018,1950,24,7.775
9/3/2018,1920,24,7.8
9/4/2018,2000,24,7.7
9/5/2018,2230,24,8.2
9/6/2018,2510,23,7
9/7/2018,2700,23,7
9/8/2018,2770,23,7
9/9/2018,2680,23,7.4
9/10/2018,2510,22,7.5
9/11/2018,2340,22,7.1
9/12/2018,2260,22,7.2
9/13/2018,2120,22,7.5
9/14/2018,2040,22,7.5
9/15/2018,1910,22,7.5
9/16/2018,1810,22,7.525
9/17/2018,1800,22,7.5
9/18/2018,1750,22,7.6
9/19/2018,1760,22,7.7
9/20/2018,1780,22,7.7
9/21/2018,1780,22,7.6
9/22/2018,1750,22,7.625
9/23/2018,1710,21,7.95
9/24/2018,1730,21,7.9
9/25/2018,1750,19,8.1
9/26/2018,1770,19,8.4
9/27/2018,1720,19,8.5
9/28/2018,1710,19,8.7
9/29/2018,1830,19,8.65
9/30/2018,1960,19,8.475
10/1/2018,1910,19,8.5
10/2/2018,1750,19,8.4
10/3/2018,1670,19,8.6
10/4/2018,1700,18,8.9
10/5/2018,1650,16.7,8.8
10/6/2018,1630,16.2,8.825
10/7/2018,1620,16,8.925
10/8/2018,1680,16,9
10/9/2018,1730,16,8.7
10/10/2018,1710,16,9
10/11/2018,1630,16,8.8
10/12/2018,1540,16,8.9
10/13/2018,1600,15,8.875
10/14/2018,1610,15,9
10/15/2018,1610,15,9
10/16/2018,1560,15,9
10/17/2018,1530,15,9
10/18/2018,1520,15,8.9
10/19/2018,1480,15,8.9
10/20/2018,1460,15,8.9
10/21/2018,1440,15,9
10/22/2018,1470,15,9
10/23/2018,1490,15,9
10/24/2018,1470,15,9.3
10/25/2018,1430,14,9.4
10/26/2018,1420,14,9.5
10/27/2018,1430,14,9.475
10/28/2018,1440,14,9.225
10/29/2018,1540,14,9.2
10/30/2018,1890,14,9.3
10/31/2018,2050,14,9.4
11/1/2018,2200,14,9.3
11/2/2018,2360,14,9.3
11/3/2018,2580,14,9.3
11/4/2018,2790,14,9
11/5/2018,2670,14,9
11/6/2018,2620,14,9
11/7/2018,2550,14,9.1
11/8/2018,2340,14,9.3
11/9/2018,2200,14,9.9
11/10/2018,2100,12.7,9.75
11/11/2018,2040,12,9.925
11/12/2018,1990,12,9.9
11/13/2018,1950,11,10
11/14/2018,1850,11,10
11/15/2018,1790,11,10.2
11/16/2018,1700,10,10.6
11/17/2018,1650,10,10.5
11/18/2018,1610,9,10.35
11/19/2018,1560,9,10.3
11/20/2018,1550,9,10.5
11/21/2018,1540,9,10.6
11/22/2018,1490,9,10.9
11/23/2018,1500,9,10.8
11/24/2018,1570,9,10.825
11/25/2018,1570,9,10.85
11/26/2018,1610,9,10.8
11/27/2018,1580,9,11
11/28/2018,1590,7.5,10.9
11/29/2018,1590,7.5,11.1
11/30/2018,1600,6,11.5
12/1/2018,1640,6,11.4
12/2/2018,1700,6,11.525
12/3/2018,1710,6,11.5
12/4/2018,1630,5.3,11.6
12/5/2018,1510,5,12.2
12/6/2018,1480,5,12.1
12/7/2018,1500,5,12.2
12/8/2018,1670,5,12.175
12/9/2018,1890,4.8,12.6
12/10/2018,2080,4.8,12.7
12/11/2018,2090,4,12.3
12/12/2018,2060,4,12.2
12/13/2018,2000,4,12.7
12/14/2018,2020,4,12.2
12/15/2018,2160,4,12.2
12/16/2018,2200,4,12.2
12/17/2018,2250,3.7,12.2
12/18/2018,2200,2.7,12.6
12/19/2018,2100,2.5,12.6
12/20/2018,2030,2.5,12.6
12/21/2018,1950,2.5,12.6
12/22/2018,1840,2.5,12.6
12/23/2018,1790,2.5,12.45
12/24/2018,1740,2.5,12.5
12/25/2018,1710,2.5,12.3
12/26/2018,1760,2.5,12.5
12/27/2018,2170,2.5,12.7
12/28/2018,2820,2.5,12.5
12/29/2018,3340,2.5,12.55
12/30/2018,3630,3,12.3
12/31/2018,3640,3,12.3
1/1/2019,3460,3,12.3
1/2/2019,3210,3,12.3
1/3/2019,2920,2.8,12.5
1/4/2019,2710,2.8,12.5
1/5/2019,2630,2.5,12.5
1/6/2019,2590,2.5,12.525
1/7/2019,2560,2.5,12.5
1/8/2019,2540,2.5,12.6
1/9/2019,2460,2.5,12.1
1/10/2019,2430,2.4,12.2
1/11/2019,2430,2.4,12.3
1/12/2019,2510,2.4,12.275
1/13/2019,2650,2.4,12.8
1/14/2019,2790,2.4,12.8
1/15/2019,2820,2.4,12.8
1/16/2019,2690,2.4,12.9
1/17/2019,2680,2.4,13
1/18/2019,2860,2.4,12.4
1/19/2019,3190,2.4,12.55
1/20/2019,3410,2.5,12.575
1/21/2019,3440,2.5,12.5
1/22/2019,3360,2.5,12.8
1/23/2019,3240,2.4,12.6
1/24/2019,3110,2.4,12.7
1/25/2019,2970,2.4,12.8
1/26/2019,2790,2.4,12.775
1/27/2019,2660,2.4,13.025
1/28/2019,2560,2.4,13
1/29/2019,2420,2.4,13.1
1/30/2019,2340,2.2,13.1
1/31/2019,2260,2.2,13.1
2/1/2019,2170,2.2,12.7
2/2/2019,2140,2.2,12.8
2/3/2019,2150,2.3,12.575
2/4/2019,2120,2.3,12.5
2/5/2019,2140,3,12.8
2/6/2019,2070,3,12.6
2/7/2019,2230,3,12.7
2/8/2019,2470,3,13.1
2/9/2019,2530,3,13
2/10/2019,2520,3,13
2/11/2019,2480,3,13
2/12/2019,2380,3,13
2/13/2019,2310,3,13.5
2/14/2019,2270,3,13.3
2/15/2019,2280,3,13.3
2/16/2019,2440,3.6,13.3
2/17/2019,2590,3.5,13.2
2/18/2019,2640,3.5,13.1
2/19/2019,2590,4,13.1
2/20/2019,2480,4,13
2/21/2019,2420,4,13.3
2/22/2019,2370,4.5,12.8
2/23/2019,2390,4.5,12.925
2/24/2019,2430,4,13.075
2/25/2019,2460,4,13
2/26/2019,2620,4,13.3
2/27/2019,2850,4,13.5
2/28/2019,2980,4,13.5
3/1/2019,2960,5,13.3
3/2/2019,2890,5,13.35
3/3/2019,2850,5,12.6
3/4/2019,2900,5,12.5
3/5/2019,3000,5,12.9
3/6/2019,3110,5.6,13
3/7/2019,3290,5.6,12.6
3/8/2019,3390,5.6,11.8
3/9/2019,3400,5.7,12
3/10/2019,3350,5.7,11.7
3/11/2019,3400,6,11.7
3/12/2019,3390,6,11.7
3/13/2019,3410,6,11.4
3/14/2019,3410,6,11.3
3/15/2019,3410,7,11.4
3/16/2019,3500,7,11.375
3/17/2019,3520,7,11.25
3/18/2019,3530,7,11.1
3/19/2019,3510,8,11.7
3/20/2019,3700,8,11.5
3/21/2019,3950,8,11.4
3/22/2019,4190,8,11
3/23/2019,4300,8,11.1
3/24/2019,4360,8,11.05
3/25/2019,4260,8.3,11
3/26/2019,4090,8.5,11.2
3/27/2019,3870,8.5,11
3/28/2019,3690,8.5,11.1
3/29/2019,3540,8.6,11.2
3/30/2019,3450,8.7,11.175
3/31/2019,3350,8.5,10.875
4/1/2019,3190,8.7,10.8
4/2/2019,3020,10.5,11.1
4/3/2019,2940,10.5,11
4/4/2019,2780,10.5,11.1
4/5/2019,2750,10.5,11.1
4/6/2019,2810,10.6,11.1
4/7/2019,2880,10.6,11.4
4/8/2019,2920,10.6,11.4
4/9/2019,2970,10.6,11.4
4/10/2019,2990,10.6,11.6
4/11/2019,2950,10.5,11.5
4/12/2019,2930,10.5,11.1
4/13/2019,2930,10.5,11.2
4/14/2019,3050,10.3,10.2
4/15/2019,3210,10.3,10.2
4/16/2019,3180,10.3,10.2
4/17/2019,3130,10.3,10.5
4/18/2019,2970,10.5,10.8
4/19/2019,2810,10.5,11.3
4/20/2019,2750,10.5,11.175
4/21/2019,2680,10.5,11.675
4/22/2019,2660,12.3,11.7
4/23/2019,2750,12.2,11.6
4/24/2019,2740,13.2,10.6
4/25/2019,2720,13,11.9
4/26/2019,2710,13,11.9
4/27/2019,2820,13,11.9
4/28/2019,2890,13,11.9
4/29/2019,3000,13,11.25
4/30/2019,3200,13,10.6
5/1/2019,3280,13,10.6
5/2/2019,3230,13,10.7
5/3/2019,3080,15,10.8
5/4/2019,2960,15,10.775
5/5/2019,2940,15,9.65
5/6/2019,2930,15,9.7
5/7/2019,2890,15,9.5
5/8/2019,2950,15,9.9
5/9/2019,3100,15,10.1
5/10/2019,3160,14.5,9.9
5/11/2019,3170,14.5,9.95
5/12/2019,3080,14.5,10.175
5/13/2019,3030,14.5,10.1
5/14/2019,3080,14.5,10.4
5/15/2019,3150,13.7,10.3
5/16/2019,3370,13.7,10
5/17/2019,3690,13.8,9.8
5/18/2019,3710,13.8,9.85
5/19/2019,3790,14,9.85
5/20/2019,3680,13,9.8
5/21/2019,3520,13,10
5/22/2019,3340,13,10.7
5/23/2019,3220,15,10.8
5/24/2019,3310,15,11
5/25/2019,3730,15,10.95
5/26/2019,4260,15,10.6
5/27/2019,4310,15,10.9
5/28/2019,4620,15,9.7
5/29/2019,4800,15,8.8
5/30/2019,4980,15,8.5
5/31/2019,5100,15,8.8
6/1/2019,5250,14.5,8.725
6/2/2019,5390,14.5,8.225
6/3/2019,5580,14.5,8.3
6/4/2019,5810,14.5,8
6/5/2019,6040,15,7.6
6/6/2019,6160,15,7.8
6/7/2019,6230,15,7.1
6/8/2019,6080,15,7.275
6/9/2019,5960,15,7.25
6/10/2019,5810,15,7.1
6/11/2019,5790,16,7.7
6/12/2019,5770,18,7.1
6/13/2019,5690,18,7.3
6/14/2019,5650,21,7.1
6/15/2019,5640,21,7.15
6/16/2019,5490,21,6.7
6/17/2019,5580,21,6.7
6/18/2019,5660,21,6.7
6/19/2019,5660,21,6.9
6/20/2019,5570,21,7.1
6/21/2019,5400,21,6.8
6/22/2019,5140,23,6.875
6/23/2019,4890,23,6.7
6/24/2019,4600,23,6.7
6/25/2019,4470,23,6.7
6/26/2019,4390,25,6.5
6/27/2019,4350,25,7
6/28/2019,4280,25,7.1
6/29/2019,4170,25,7.075
6/30/2019,4010,25,7.475
7/1/2019,3830,25,7.5
7/2/2019,3720,25,7.4
7/3/2019,3650,25,7.5
7/4/2019,3500,25,7.5
7/5/2019,3300,25,8
7/6/2019,3210,25,7.875
7/7/2019,3120,25,7.65
7/8/2019,3070,25.1,7.6
7/9/2019,2930,25.1,7.8
7/10/2019,2770,23,7.6
7/11/2019,2660,24,7.8
7/12/2019,2650,24,7.9
7/13/2019,2580,22,7.875
7/14/2019,2520,22,8.25
7/15/2019,2490,22,8.1
7/16/2019,2450,22,8.7
7/17/2019,2400,22.2,8.9
7/18/2019,2440,22.3,9.2
7/19/2019,2520,23,10
7/20/2019,2370,23.4,9.8
7/21/2019,2300,23.5,10.225
7/22/2019,2180,24,10.1
7/23/2019,2140,24.2,10.6
7/24/2019,2070,24.2,10.8
7/25/2019,1980,24.3,10.6
7/26/2019,1920,24.2,10.6
7/27/2019,1950,25.2,10.6
7/28/2019,1990,25.3,9.225
7/29/2019,2010,25,9.3
7/30/2019,1980,25,9
7/31/2019,2010,25,8.3
8/1/2019,2070,25.4,9.1
8/2/2019,2280,25.3,7.9
8/3/2019,2600,25.2,8.2
8/4/2019,2780,25.1,7.625
8/5/2019,2690,25.3,7.5
8/6/2019,2570,25.3,8
8/7/2019,2440,25,8.6
8/8/2019,2400,25.1,10.4
8/9/2019,2440,25.1,9.9
8/10/2019,2330,25.8,10.025
8/11/2019,2220,25.8,9.8
8/12/2019,2220,25.3,10.1
8/13/2019,2230,25,8.9
8/14/2019,2190,25.3,8.3
8/15/2019,2170,24.4,7.7
8/16/2019,2120,24.3,8.1
8/17/2019,2080,24.3,8
8/18/2019,2130,24.3,8.675
8/19/2019,2260,24.7,8.6
8/20/2019,2350,24.5,8.9
8/21/2019,2310,24.7,8.5
8/22/2019,2200,24.3,8.7
8/23/2019,2140,24.4,8.65
8/24/2019,2060,24.4,8.775
