Date,Flow,Temperature,DO
4/5/2018,1830,8.6,
4/6/2018,1950,8.6,
4/7/2018,1980,9,
4/8/2018,1990,9.6,
4/9/2018,1960,10.2,
4/10/2018,1970,10.2,9.5
4/11/2018,1980,10.6,
4/12/2018,1970,10.6,
4/13/2018,1930,10.6,
4/14/2018,1930,10.6,
4/15/2018,1920,11,
4/16/2018,1910,12.4,
4/17/2018,1910,12.4,
4/18/2018,1890,12.4,
4/19/2018,1870,13.6,
4/20/2018,1880,13.6,
4/21/2018,1870,14,
4/22/2018,1830,15.6,
4/23/2018,1760,15.6,
4/24/2018,1650,16,
4/25/2018,1530,16,
4/26/2018,1380,16,
4/27/2018,1260,17,
4/28/2018,1110,17,
4/29/2018,1040,17.6,
4/30/2018,994,18,
5/1/2018,947,18,
5/2/2018,907,18,
5/3/2018,859,18.6,
5/4/2018,795,18.6,
5/5/2018,750,19.6,
5/6/2018,698,19.6,
5/7/2018,675,19.6,
5/8/2018,644,19.6,
5/9/2018,602,20.4,
5/10/2018,566,20.4,
5/11/2018,539,20.8,
5/12/2018,529,20.8,
5/13/2018,520,21,
5/14/2018,495,21,
5/15/2018,440,21,
5/16/2018,430,21,
5/17/2018,440,21,
5/18/2018,470,21.4,
5/19/2018,510,21.4,
5/20/2018,515,21.2,
5/21/2018,525,21.2,
5/22/2018,605,21.4,
5/23/2018,650,21.4,
5/24/2018,683,21.4,8.5
5/25/2018,644,21.4,
5/26/2018,619,21.4,
5/27/2018,566,21.6,
5/28/2018,548,21.6,
5/29/2018,520,22,
5/30/2018,500,22,
5/31/2018,480,22.6,
6/1/2018,470,23,
6/2/2018,480,23,
6/3/2018,416,23,
6/4/2018,393,23,
6/5/2018,369,23,7.7
6/6/2018,381,23.4,
6/7/2018,393,24,
6/8/2018,416,24,
6/9/2018,405,24,
6/10/2018,416,24.4,
6/11/2018,438,24.4,
6/12/2018,438,24.4,
6/13/2018,480,25,
6/14/2018,490,25,
6/15/2018,510,25.2,
6/16/2018,557,25.2,
6/17/2018,660,25.2,
6/18/2018,750,25,
6/19/2018,790,25,
6/20/2018,765,24.8,
6/21/2018,728,24.8,
6/22/2018,667,25,
6/23/2018,627,24,
6/24/2018,584,23.8,
6/25/2018,575,23.4,
6/26/2018,584,23.4,
6/27/2018,610,23,
6/28/2018,652,22.8,
6/29/2018,652,22.8,
6/30/2018,619,22.8,
7/1/2018,602,22.8,
7/2/2018,636,22.6,
7/3/2018,652,22.8,
7/4/2018,683,22.8,
7/5/2018,728,23,
7/6/2018,713,23.2,
7/7/2018,675,23.2,
7/8/2018,627,23.2,
7/9/2018,575,22.8,
7/10/2018,557,23,
7/11/2018,539,23,
7/12/2018,644,23,
7/13/2018,698,23.4,
7/14/2018,660,23.4,
7/15/2018,593,23.4,
7/16/2018,557,23.4,
7/17/2018,529,23.4,6.5
7/18/2018,500,23.6,
7/19/2018,470,24,
7/20/2018,449,24,
7/21/2018,435,24,
7/22/2018,440,24,
7/23/2018,470,24,
7/24/2018,539,24.4,
7/25/2018,548,24.6,
7/26/2018,557,25,
7/27/2018,566,25,
7/28/2018,575,25.4,
7/29/2018,602,25.4,
7/30/2018,619,25.8,
7/31/2018,593,25.8,
8/1/2018,548,26,
8/2/2018,539,26,
8/3/2018,529,26,
8/4/2018,539,26,
8/5/2018,510,26,
8/6/2018,500,26,
8/7/2018,470,26.4,6.2
8/8/2018,430,26.4,
8/9/2018,393,26.6,
8/10/2018,356,26.6,
8/11/2018,343,26.6,
8/12/2018,300,26.8,
8/13/2018,300,26.8,
8/14/2018,300,27,
8/15/2018,300,27,
8/16/2018,284,27,
8/17/2018,284,27,
8/18/2018,267,27,
8/19/2018,284,27,
8/20/2018,284,27,
8/21/2018,284,27,
8/22/2018,267,27,
8/23/2018,284,27,
8/24/2018,300,27,
8/25/2018,284,27,
8/26/2018,250,27,
8/27/2018,260,26.2,
8/28/2018,300,26,
8/29/2018,315,25.2,
8/30/2018,300,25,
8/31/2018,310,24.8,
9/1/2018,320,24.8,
9/2/2018,300,24.8,
9/3/2018,300,24.6,
9/4/2018,300,24.2,
9/5/2018,280,24.2,
9/6/2018,290,24.2,
9/7/2018,284,24,
9/8/2018,284,24,
9/9/2018,315,24,
9/10/2018,284,23.8,
9/11/2018,267,23.8,
9/12/2018,284,23.6,
9/13/2018,267,23.4,
9/14/2018,267,23.2,
9/15/2018,250,23.2,
9/16/2018,240,23.2,
9/17/2018,230,23,
9/18/2018,230,23,
9/19/2018,231,23,
9/20/2018,220,23,
9/21/2018,215,23,
9/22/2018,230,22.8,
9/23/2018,245,22.2,
9/24/2018,245,22,
9/25/2018,230,22,
9/26/2018,220,21,8.4
9/27/2018,210,19.6,
9/28/2018,210,19.2,
9/29/2018,220,19,
9/30/2018,220,19,
10/1/2018,230,18,
10/2/2018,250,17.4,
10/3/2018,245,17,
10/4/2018,235,16.6,
10/5/2018,240,16.4,
10/6/2018,250,15.8,
10/7/2018,230,15.6,
10/8/2018,250,15.4,
10/9/2018,260,15.4,
10/10/2018,295,15.6,
10/11/2018,270,16,
10/12/2018,280,16,
10/13/2018,260,16,
10/14/2018,250,15.8,
10/15/2018,250,15.8,
10/16/2018,240,15.8,
10/17/2018,210,15.8,
10/18/2018,200,15.6,
10/19/2018,200,15.6,
10/20/2018,210,15.6,
10/21/2018,210,15.4,
10/22/2018,220,15.2,
10/23/2018,240,15.2,
10/24/2018,230,14.8,9.1
10/25/2018,220,13.8,
10/26/2018,210,13.8,
10/27/2018,230,13.6,
10/28/2018,245,13.6,
10/29/2018,270,13.4,
10/30/2018,320,13.2,
10/31/2018,340,13.2,
11/1/2018,350,13,
11/2/2018,380,13,
11/3/2018,400,13.2,
11/4/2018,390,13.2,
11/5/2018,370,13.4,
11/6/2018,340,13.4,
11/7/2018,290,13.2,
11/8/2018,292,13.2,
11/9/2018,265,12.8,
11/10/2018,305,12.8,
11/11/2018,305,12.4,
11/12/2018,292,12.2,
11/13/2018,279,12,
11/14/2018,292,12,
11/15/2018,279,11.2,
11/16/2018,305,11,
11/17/2018,305,11,
11/18/2018,305,10,
11/19/2018,305,10,
11/20/2018,305,9,
11/21/2018,329,8.8,
11/22/2018,317,8.4,
11/23/2018,305,8.4,
11/24/2018,305,8,
11/25/2018,305,8,
11/26/2018,317,8,10.9
11/27/2018,329,7.8,
11/28/2018,305,7.8,
11/29/2018,292,7.2,
11/30/2018,320,7,
12/1/2018,340,6,
12/2/2018,340,5.4,
12/3/2018,320,5.4,
12/4/2018,300,5.4,
12/5/2018,300,5.2,
12/6/2018,270,5,
12/7/2018,250,5,
12/8/2018,230,4.8,
12/9/2018,220,4.6,
12/10/2018,240,4.6,
12/11/2018,250,4.4,
12/12/2018,250,4.4,
12/13/2018,245,4.2,
12/14/2018,235,4,
12/15/2018,240,4,
12/16/2018,250,3,
12/17/2018,250,2.6,
12/18/2018,230,2,
12/19/2018,220,1.4,
12/20/2018,220,1.4,
12/21/2018,225,1.4,
12/22/2018,230,1.4,
12/23/2018,250,1.6,
12/24/2018,250,1.6,12.2
12/25/2018,250,1.8,
12/26/2018,260,1.8,
12/27/2018,410,1.8,
12/28/2018,530,1.8,
12/29/2018,595,2,
12/30/2018,620,2.2,
12/31/2018,615,2.2,
1/1/2019,476,2.4,
1/2/2019,456,2.8,
1/3/2019,435,2.8,
1/4/2019,435,2.2,
1/5/2019,420,2,
1/6/2019,401,2,
1/7/2019,401,1.8,
1/8/2019,380,1.4,
1/9/2019,356,1.4,
1/10/2019,315,1.2,
1/11/2019,295,0,
1/12/2019,329,0,
1/13/2019,315,0,
1/14/2019,329,0.6,
1/15/2019,315,0.6,
1/16/2019,315,0.6,
1/17/2019,329,0.8,
1/18/2019,329,0.8,
1/19/2019,329,1,
1/20/2019,315,1,
1/21/2019,343,1.2,
1/22/2019,343,1.2,
1/23/2019,381,1.2,
1/24/2019,393,1,
1/25/2019,405,1,
1/26/2019,405,0.8,
1/27/2019,427,0.8,
1/28/2019,450,0.8,13.4
1/29/2019,459,0.8,
1/30/2019,470,1,
1/31/2019,480,1,
2/1/2019,510,1.2,
2/2/2019,557,1.8,
2/3/2019,593,2,
2/4/2019,623,2,
2/5/2019,850,2.8,
2/6/2019,1050,2.8,
2/7/2019,1190,2.8,
2/8/2019,1250,2.8,
2/9/2019,1270,2.8,
2/10/2019,1260,2.8,
2/11/2019,1220,2.8,
2/12/2019,1150,2.8,
2/13/2019,1040,3,
2/14/2019,952,3,
2/15/2019,906,3.2,
2/16/2019,873,3.4,
2/17/2019,848,3.6,
2/18/2019,803,3.6,
2/19/2019,739,3.6,
2/20/2019,664,3.8,
2/21/2019,618,4,
2/22/2019,602,4,
2/23/2019,578,4,
2/24/2019,586,3.6,
2/25/2019,594,3.6,
2/26/2019,557,3.6,
2/27/2019,544,3.6,13.2
2/28/2019,516,3.6,
3/1/2019,488,4,
3/2/2019,458,4.4,
3/3/2019,458,5,
3/4/2019,437,5,
3/5/2019,426,5.2,
3/6/2019,460,5.2,
3/7/2019,450,5.8,
3/8/2019,457,6.2,
3/9/2019,499,6.8,
3/10/2019,539,6.8,
3/11/2019,584,7,12.4
3/12/2019,644,7,
3/13/2019,772,7,
3/14/2019,980,6.8,
3/15/2019,1180,6.8,
3/16/2019,1290,7,
3/17/2019,1270,7.2,
3/18/2019,1170,7.2,
3/19/2019,1050,7.2,
3/20/2019,992,7.4,
3/21/2019,973,7.4,
3/22/2019,980,7.4,
3/23/2019,1000,7.8,
3/24/2019,1030,7.8,
3/25/2019,998,8.4,
3/26/2019,948,8.4,
3/27/2019,902,8.4,
3/28/2019,845,8.6,
3/29/2019,787,8.6,
3/30/2019,772,9,
3/31/2019,741,9,
4/1/2019,685,9,
4/2/2019,627,9,
4/3/2019,610,9.4,
4/4/2019,584,9.4,
4/5/2019,584,9.8,
4/6/2019,584,10.4,
4/7/2019,618,11,
4/8/2019,601,11,
4/9/2019,584,11.4,
4/10/2019,650,11.4,
4/11/2019,610,12,
4/12/2019,644,12,
4/13/2019,669,12.6,
4/14/2019,680,12.6,
4/15/2019,705,12.6,
4/16/2019,717,12.8,
4/17/2019,694,12.8,
4/18/2019,670,13,
4/19/2019,650,13,
4/20/2019,620,13,
4/21/2019,580,13.4,
4/22/2019,550,13.4,10.3
4/23/2019,539,14,
4/24/2019,489,14,
4/25/2019,468,14.4,
4/26/2019,457,14.4,
4/27/2019,457,14.8,
4/28/2019,450,14.8,
4/29/2019,435,15,
4/30/2019,446,15,
5/1/2019,510,15,
5/2/2019,575,15,
5/3/2019,756,15.4,
5/4/2019,935,15.4,
5/5/2019,1050,15.4,
5/6/2019,1150,15.2,
5/7/2019,1150,15,8.4
5/8/2019,1130,15.2,
5/9/2019,1180,15,
5/10/2019,1250,14.8,
5/11/2019,1370,14.6,
5/12/2019,1470,14.2,
5/13/2019,1550,14.2,
5/14/2019,1600,13.8,
5/15/2019,1570,13.8,
5/16/2019,1430,13.8,
5/17/2019,1320,13.8,
5/18/2019,1200,13.8,
5/19/2019,1150,14,
5/20/2019,1160,14.6,
5/21/2019,1230,15,
5/22/2019,1270,15.4,
5/23/2019,1290,15.4,
5/24/2019,1300,15.6,
5/25/2019,1380,16.8,
5/26/2019,1490,17,
5/27/2019,1610,17.2,
5/28/2019,1660,17.6,
5/29/2019,1670,17.6,
5/30/2019,1690,17.6,
5/31/2019,1690,17.6,
6/1/2019,1710,17.2,
6/2/2019,1720,17,
6/3/2019,1750,17,
6/4/2019,1800,17,
6/5/2019,1830,17,
6/6/2019,1840,18.8,
6/7/2019,1850,19.2,
6/8/2019,1850,20,
6/9/2019,1860,20,
6/10/2019,1860,20.4,
6/11/2019,1850,21.2,
6/12/2019,1810,22.6,
6/13/2019,1660,22.6,
6/14/2019,1510,23.2,
6/15/2019,1340,23.2,
6/16/2019,1110,24.6,
6/17/2019,944,25,
6/18/2019,848,25,
6/19/2019,770,25,
6/20/2019,692,25.6,
6/21/2019,700,25.6,
6/22/2019,762,26,
6/23/2019,755,26,
6/24/2019,770,26,
6/25/2019,739,26,
6/26/2019,770,26,
6/27/2019,770,26.6,
6/28/2019,747,26.2,
6/29/2019,692,26.6,
6/30/2019,651,26.6,
7/1/2019,592,26.6,6.1
7/2/2019,538,26.6,
7/3/2019,498,26.6,
7/4/2019,477,27,
7/5/2019,445,27,
7/6/2019,410,27,
7/7/2019,360,27,
7/8/2019,333,26.8,
7/9/2019,340,26.8,
7/10/2019,350,26.4,
7/11/2019,340,26.2,
7/12/2019,360,25.4,
7/13/2019,375,25,
7/14/2019,380,24.8,
7/15/2019,360,24.4,
7/16/2019,345,24.2,
7/17/2019,330,24.2,
7/18/2019,330,24.4,
7/19/2019,320,24.4,
7/20/2019,300,25,
7/21/2019,290,25,
7/22/2019,280,25.6,7.9
7/23/2019,280,25.8,
7/24/2019,260,25.8,
7/25/2019,260,26,
7/26/2019,250,26,
7/27/2019,250,26,
7/28/2019,250,26.2,
7/29/2019,260,26,
7/30/2019,265,26,
7/31/2019,271,26.4,
8/1/2019,287,26.6,
8/2/2019,300,26.6,
8/3/2019,318,26.4,
8/4/2019,340,26.4,
8/5/2019,352,26.4,
8/6/2019,365,26.2,
8/7/2019,370,26.2,
8/8/2019,360,26.2,
8/9/2019,340,26.2,
8/10/2019,320,26.4,
8/11/2019,295,26.6,
8/12/2019,280,27,
8/13/2019,290,27,
8/14/2019,284,27.2,
8/15/2019,271,26,
8/16/2019,271,26.2,
8/17/2019,287,25.8,
8/18/2019,303,25.8,
8/19/2019,303,25.8,7.1
8/20/2019,271,25.8,
8/21/2019,253,26,
8/22/2019,234,26,
8/23/2019,220,26,
8/24/2019,200,26,
8/25/2019,190,26,
8/26/2019,191,26,
8/27/2019,213,26,
8/28/2019,200,26.6,
8/29/2019,190,26.6,
8/30/2019,185,26.8,
8/31/2019,191,26.8,
9/1/2019,210,26.8,
9/2/2019,205,26.6,8.3
9/3/2019,210,26.2,
9/4/2019,210,26,
9/5/2019,200,25.8,
9/6/2019,180,25.2,
9/7/2019,185,24.8,
9/8/2019,190,24.8,
9/9/2019,190,24.2,
9/10/2019,200,23.8,
9/11/2019,205,23.8,
9/12/2019,200,23.4,
9/13/2019,210,23,
9/14/2019,210,22.8,
9/15/2019,205,22.4,
9/16/2019,200,22.4,
9/17/2019,210,22.4,
9/18/2019,200,22.2,
9/19/2019,180,22.2,
9/20/2019,175,21.2,
9/21/2019,170,20.8,
9/22/2019,168,20.2,
9/23/2019,175,20.2,
9/24/2019,168,20,
9/25/2019,168,19.8,
9/26/2019,168,19.6,
9/27/2019,170,19.2,
9/28/2019,175,19,
9/29/2019,182,19,
9/30/2019,186,19,
10/1/2019,185,18.8,7.5
10/2/2019,185,18.8,
10/3/2019,190,18.6,
10/4/2019,185,18.2,
10/5/2019,190,17.8,
10/6/2019,186,17.8,
10/7/2019,200,17.6,
10/8/2019,205,17,
10/9/2019,209,16.4,
10/10/2019,229,16.4,
10/11/2019,229,16,
10/12/2019,229,15.4,
10/13/2019,230,15.2,
10/14/2019,229,15.2,
10/15/2019,225,15.2,
10/16/2019,218,15.2,
10/17/2019,200,15.4,
10/18/2019,186,15.4,
10/19/2019,185,15.4,
10/20/2019,186,15.6,
10/21/2019,185,15.6,
10/22/2019,180,15.8,
10/23/2019,180,15.8,
10/24/2019,180,15.6,
10/25/2019,180,15.6,
10/26/2019,185,15.6,
10/27/2019,171,15.6,
10/28/2019,186,15.4,
10/29/2019,180,15.4,
10/30/2019,186,15,
10/31/2019,180,14.6,
11/1/2019,170,14.2,
11/2/2019,229,13.8,
11/3/2019,248,13.6,
11/4/2019,229,13.2,8.9
11/5/2019,210,12.8,
11/6/2019,225,12.8,
11/7/2019,240,12.8,
11/8/2019,265,12.8,
11/9/2019,350,12.6,
11/10/2019,436,12.4,
11/11/2019,506,11.8,
11/12/2019,515,11.8,
11/13/2019,506,11.8,
11/14/2019,477,11.6,
11/15/2019,457,11.6,
11/16/2019,506,11.2,
11/17/2019,561,10.8,
11/18/2019,552,10.8,
11/19/2019,525,10.8,
11/20/2019,515,10.8,
11/21/2019,497,10.8,
11/22/2019,467,10.6,
11/23/2019,436,10,
11/24/2019,425,9.8,
11/25/2019,414,9.6,
11/26/2019,403,9.6,
11/27/2019,391,9,
11/28/2019,379,9,
11/29/2019,379,8.8,
11/30/2019,340,8.8,
12/1/2019,379,8.4,
12/2/2019,425,8.4,
12/3/2019,467,8,
12/4/2019,497,8,
12/5/2019,487,7.2,
12/6/2019,457,7,
12/7/2019,425,6.6,
12/8/2019,391,6.6,
12/9/2019,379,5.8,11
12/10/2019,312,5.8,
12/11/2019,297,5.4,
12/12/2019,297,5.2,
12/13/2019,340,5.2,
12/14/2019,297,5.2,
12/15/2019,312,5,
12/16/2019,326,5,
12/17/2019,379,5,
12/18/2019,379,5,
12/19/2019,403,5,
12/20/2019,414,5,
12/21/2019,436,4.8,
12/22/2019,403,4.8,
12/23/2019,403,4.8,
12/24/2019,379,4.8,
12/25/2019,425,4.8,
12/26/2019,477,5,
12/27/2019,588,5,
12/28/2019,663,5,
12/29/2019,709,5,
12/30/2019,738,5,
12/31/2019,709,4.8,
1/1/2020,660,4.8,
1/2/2020,596,4.4,
1/3/2020,543,4.4,
1/4/2020,487,4.2,
1/5/2020,436,4,
1/6/2020,425,3,
1/7/2020,391,3,
1/8/2020,366,2.8,
1/9/2020,353,2.4,
1/10/2020,326,2.4,
1/11/2020,326,2,
1/12/2020,326,2,
1/13/2020,326,2,
1/14/2020,297,1.6,
1/15/2020,281,1.6,
1/16/2020,281,1.4,
1/17/2020,297,1.2,
1/18/2020,281,1.2,
1/19/2020,281,1.2,
1/20/2020,275,1.2,
1/21/2020,275,1.2,
1/22/2020,265,1.2,
1/23/2020,265,1.2,
1/24/2020,265,1,
1/25/2020,265,1,
1/26/2020,270,1,
1/27/2020,270,1,
1/28/2020,270,1,
1/29/2020,281,1.2,
1/30/2020,265,1.2,13.2
1/31/2020,281,1.6,
2/1/2020,297,2,
2/2/2020,353,2,
2/3/2020,353,3,
2/4/2020,366,3.4,
2/5/2020,450,3.4,
2/6/2020,570,3.4,
2/7/2020,851,3,
2/8/2020,1130,2.8,
2/9/2020,1330,3,
2/10/2020,1360,3,
2/11/2020,1280,3.6,
2/12/2020,1140,3.6,
2/13/2020,1010,3.6,
2/14/2020,933,3.8,
2/15/2020,872,3.8,
2/16/2020,838,3.8,
2/17/2020,788,3.8,
2/18/2020,724,3.8,
2/19/2020,663,4,
2/20/2020,605,4,
2/21/2020,579,4,
2/22/2020,552,4.2,
2/23/2020,552,4.2,
2/24/2020,534,4.2,
2/25/2020,515,4.4,
2/26/2020,515,4.4,
2/27/2020,534,4.6,12.5
2/28/2020,646,4.8,
2/29/2020,731,5,
3/1/2020,858,5,
3/2/2020,966,5.2,
3/3/2020,1050,5.4,
3/4/2020,1070,5.4,
3/5/2020,1050,5.2,
3/6/2020,1070,5.6,
3/7/2020,1120,5.8,
3/8/2020,1210,6,
3/9/2020,1300,6.4,
3/10/2020,1340,6.4,
3/11/2020,1340,6.4,
3/12/2020,1340,6.8,
3/13/2020,1340,7,
3/14/2020,1330,7.4,
3/15/2020,1320,7.4,
3/16/2020,1310,7.4,
3/17/2020,1280,7.6,11.1
3/18/2020,1250,7.8,
3/19/2020,1210,7.8,
3/20/2020,1160,8,
3/21/2020,1080,8.2,
3/22/2020,992,8.2,
3/23/2020,933,8.2,
3/24/2020,858,8.2,
3/25/2020,802,8,
3/26/2020,745,8.2,
3/27/2020,694,8.2,
3/28/2020,646,8.2,
3/29/2020,605,8.2,
3/30/2020,561,8.6,
3/31/2020,543,8.6,
4/1/2020,506,8.4,
4/2/2020,487,8.4,
4/3/2020,487,8.4,
4/4/2020,497,8.6,
4/5/2020,477,9,
4/6/2020,470,9.4,
4/7/2020,461,9.6,
4/8/2020,417,9.8,
4/9/2020,417,10,
4/10/2020,380,10.4,
4/11/2020,390,11,
4/12/2020,370,11.8,
4/13/2020,360,12.6,
4/14/2020,360,12.2,
4/15/2020,360,12.6,
4/16/2020,360,13,
4/17/2020,365,13,
4/18/2020,365,13.3,
4/19/2020,365,13.6,
4/20/2020,365,13.9,
4/21/2020,370,14.2,
4/22/2020,395,14.4,
4/23/2020,402,14.4,
4/24/2020,405,14.6,
4/25/2020,400,14.4,
4/26/2020,380,15.2,
4/27/2020,370,15.2,
4/28/2020,360,15.2,
4/29/2020,360,15.4,
4/30/2020,360,15.8,
5/1/2020,360,15.8,
5/2/2020,360,15.8,
5/3/2020,360,16.4,
5/4/2020,390,16.4,
5/5/2020,410,16.6,
5/6/2020,420,16.6,
5/7/2020,450,16.6,
5/8/2020,480,16.8,
5/9/2020,520,16.8,
5/10/2020,560,17.4,
5/11/2020,590,17.4,
5/12/2020,625,17.8,
5/13/2020,640,18,9.3
5/14/2020,630,18,
5/15/2020,605,18,
5/16/2020,550,17.8,
5/17/2020,480,17.8,
5/18/2020,470,17.8,
5/19/2020,450,17.8,
5/20/2020,440,17.8,
5/21/2020,440,17.8,
5/22/2020,460,17.8,
5/23/2020,460,17.8,
5/24/2020,440,17.8,
5/25/2020,450,18,
5/26/2020,400,18,
5/27/2020,370,18,
5/28/2020,350,18.2,
5/29/2020,360,18.2,
5/30/2020,370,18.2,
5/31/2020,370,18.4,
6/1/2020,370,18.4,
6/2/2020,365,18.2,8.9
6/3/2020,380,18.2,
6/4/2020,410,18.4,
6/5/2020,420,18.4,
6/6/2020,460,18.8,
6/7/2020,500,19,
6/8/2020,540,19.6,
6/9/2020,580,19.6,
6/10/2020,583,20.4,
6/11/2020,557,21,
6/12/2020,538,21,
6/13/2020,538,21.2,
6/14/2020,547,21.2,
6/15/2020,592,21.4,
6/16/2020,763,21.4,
6/17/2020,1150,21.6,
6/18/2020,1270,21.6,
6/19/2020,1350,21.6,
6/20/2020,1420,21.6,
6/21/2020,1450,21.8,
6/22/2020,1510,21.8,
6/23/2020,1550,20,
6/24/2020,1640,20,
6/25/2020,1690,20.6,
6/26/2020,1760,20.6,
6/27/2020,1820,20.6,
6/28/2020,1860,21,
6/29/2020,1890,21,
6/30/2020,1890,21,
7/1/2020,1860,21,
7/2/2020,1820,21.4,
7/3/2020,1790,21.4,
7/4/2020,1750,22,
7/5/2020,1710,22.6,
7/6/2020,1640,23,
7/7/2020,1530,23.2,
7/8/2020,1360,23.2,
7/9/2020,1220,23.4,
7/10/2020,1080,23.4,
7/11/2020,973,23.6,
7/12/2020,894,23.6,
7/13/2020,837,23.6,
7/14/2020,755,24,
7/15/2020,693,24,
7/16/2020,626,23.8,
7/17/2020,592,23.8,
7/18/2020,566,23.4,
7/19/2020,566,23.4,
7/20/2020,538,23.4,6.5
7/21/2020,583,23,
7/22/2020,643,23,
7/23/2020,740,23.2,
7/24/2020,808,23.2,
7/25/2020,830,23,
7/26/2020,823,23,
7/27/2020,793,23,
7/28/2020,755,23.2,
7/29/2020,676,23.2,
7/30/2020,635,23.6,
7/31/2020,626,24.2,
8/1/2020,626,25,
8/2/2020,618,25.2,
8/3/2020,575,25.2,
8/4/2020,519,25,
8/5/2020,457,25,
8/6/2020,434,25,
8/7/2020,423,25,
8/8/2020,440,25.2,
8/9/2020,430,25.4,
8/10/2020,420,25.8,
8/11/2020,390,25.8,
8/12/2020,340,26,
8/13/2020,330,26,
8/14/2020,320,26,
8/15/2020,305,26.4,
8/16/2020,290,26.4,
8/17/2020,290,26.2,
8/18/2020,280,26.2,
8/19/2020,300,26.2,
8/20/2020,295,26.2,8.3
8/21/2020,318,26,
8/22/2020,340,26,
8/23/2020,374,26,
8/24/2020,386,26.2,
8/25/2020,374,26,
8/26/2020,347,25.8,
8/27/2020,287,25.8,
8/28/2020,287,25.6,
8/29/2020,303,25.4,
8/30/2020,318,25.4,
8/31/2020,320,25.2,
9/1/2020,320,25.2,
9/2/2020,305,25,
9/3/2020,300,24.8,
9/4/2020,315,24.2,
9/5/2020,300,23.8,
9/6/2020,300,23.6,
9/7/2020,295,23.4,
9/8/2020,280,23.4,
9/9/2020,265,23.4,
9/10/2020,270,23.2,
9/11/2020,270,23.4,
9/12/2020,260,23.4,
9/13/2020,220,23.4,
9/14/2020,200,23.4,
9/15/2020,210,23.6,
9/16/2020,215,23.6,
9/17/2020,210,23.4,
9/18/2020,200,23,
9/19/2020,210,23,
9/20/2020,220,23,
9/21/2020,210,22.8,
9/22/2020,210,22,
9/23/2020,210,21.8,
9/24/2020,200,21.2,
9/25/2020,214,21.2,
9/26/2020,234,21.2,
9/27/2020,214,21,
9/28/2020,215,20.6,
9/29/2020,215,20,7.7
9/30/2020,216,19.8,
10/1/2020,253,19,
10/2/2020,253,18.6,
10/3/2020,333,18.2,
10/4/2020,374,18.2,
10/5/2020,440,18,
10/6/2020,505,18,
10/7/2020,550,18,
10/8/2020,540,17.8,
10/9/2020,480,17.4,
10/10/2020,480,17.2,
10/11/2020,470,17,
10/12/2020,500,16.8,
10/13/2020,500,16,
10/14/2020,480,15.4,
10/15/2020,426,15.2,
10/16/2020,457,15,
10/17/2020,553,14.6,
10/18/2020,614,14.2,
10/19/2020,671,13,
10/20/2020,782,13,
10/21/2020,866,13,
10/22/2020,910,12.8,
10/23/2020,900,12,
10/24/2020,859,12,
10/25/2020,796,12,
10/26/2020,738,12,
10/27/2020,671,12,8.5
10/28/2020,597,12,
10/29/2020,562,12,
10/30/2020,535,12,
10/31/2020,516,12,
11/1/2020,487,11.8,
11/2/2020,478,11.8,
11/3/2020,478,11.8,
11/4/2020,570,11.8,
11/5/2020,610,12,
11/6/2020,630,11.8,
11/7/2020,631,11.6,
11/8/2020,606,11.6,
11/9/2020,580,11,
11/10/2020,553,10.8,
11/11/2020,525,10.8,
11/12/2020,497,10.6,
11/13/2020,497,10.4,
11/14/2020,487,10.2,
11/15/2020,468,10,
11/16/2020,447,10,
11/17/2020,436,9.2,
11/18/2020,426,9,
11/19/2020,403,8.6,
11/20/2020,391,8.4,
11/21/2020,384,8.2,
11/22/2020,379,8,
11/23/2020,379,7.8,
11/24/2020,367,7.4,
11/25/2020,354,7.2,
11/26/2020,354,7.2,10.6
11/27/2020,340,7,
11/28/2020,340,6.8,
11/29/2020,340,6.6,
11/30/2020,340,6.6,
12/1/2020,340,5.6,
12/2/2020,340,5.2,
12/3/2020,320,4.8,
12/4/2020,330,4.8,
12/5/2020,301,4.8,
12/6/2020,300,4.9,
12/7/2020,290,4.8,
12/8/2020,275,5,
12/9/2020,270,4.8,
12/10/2020,280,4.8,
12/11/2020,280,4.8,
12/12/2020,300,4.8,
12/13/2020,290,4.9,
12/14/2020,301,5,
12/15/2020,301,5,
12/16/2020,301,4.9,
12/17/2020,301,4.8,
12/18/2020,357,4.9,
12/19/2020,370,4.9,
12/20/2020,380,4.9,
12/21/2020,390,4.8,
12/22/2020,380,4.8,
12/23/2020,344,4.9,11.8
12/24/2020,357,5,
12/25/2020,344,5,
12/26/2020,330,5.2,
12/27/2020,344,5.2,
12/28/2020,451,5,
12/29/2020,541,4.8,
12/30/2020,621,5,
12/31/2020,660,5,
1/1/2021,685,5,
1/2/2021,723,5,
1/3/2021,842,5,
1/4/2021,958,5,
1/5/2021,1030,5,
1/6/2021,1080,5.2,
1/7/2021,1120,5.2,
1/8/2021,1200,5.2,
1/9/2021,1290,4.8,
1/10/2021,1350,4.6,
1/11/2021,1400,4.6,
1/12/2021,1410,4.4,
1/13/2021,1390,4.4,
1/14/2021,1320,3.8,
1/15/2021,1260,3.8,
1/16/2021,1190,3.6,
1/17/2021,1130,3.6,
1/18/2021,1060,2,
1/19/2021,975,2,
1/20/2021,878,2,
1/21/2021,808,2,
1/22/2021,739,2,
1/23/2021,702,2,
1/24/2021,694,2.2,
1/25/2021,709,2.2,
1/26/2021,788,2.4,
1/27/2021,940,2.2,
